date,price,demand,1_lag_pred,fsa,avg_cloudCover,avg_daytime,avg_dewPoint,avg_feelslikemax,avg_feelslikemin,avg_humidity,avg_moonPhase,avg_precipIntensity,avg_precipProbability,avg_pressure,avg_tempmax,avg_tempmin,avg_uvIndex,avg_visibility,avg_windBearing,avg_windGust,avg_windSpeed,avg_temp
2020-01-16,9.310416666666667,400258,10.90875,1,8.391071428571424,9.301392195767194,10.296726190476196,20.79583333333334,3.95119047619048,64.83812500000002,0.25,0.03794642857142857,48.80952380952381,1019.8092261904762,24.91071428571425,16.48095238095239,1.1011904761904765,148.7461309523809,83.41071428571426,25.289583333333308,17.76755952380953,4.214880952380929
2020-01-17,78.18208333333332,426508,21.061249999999998,1,9.418452380952381,9.330982142857136,19.05208333333334,30.889880952380967,8.404166666666665,71.37389880952384,0.2749999999999992,0.01875000000000001,86.30952380952381,1009.8973214285733,34.91636904761907,18.95892857142855,1.3571428571428572,147.43928571428572,173.41696428571427,25.601234567901287,18.091369047619047,7.97872023809526
2020-01-18,16.417916666666667,408631,17.58583333333333,1,15.55595238095238,9.361463293650793,24.26458333333333,27.85178571428571,15.719345238095224,78.91148809523813,0.2999999999999993,0.6260416666666668,90.7738095238095,998.9261904761897,33.109523809523786,27.013988095238105,0.9196428571428572,136.4029761904761,255.70029761904755,35.2236196319018,21.00208333333332,3.0477678571428406
2020-01-19,11.560416666666667,390756,12.229166666666666,1,13.06845238095238,9.392828207671961,18.408035714285713,27.482440476190504,11.213095238095235,73.3978273809524,0.32000000000000023,0.01431547619047616,45.23809523809525,1011.1625000000017,31.247916666666665,20.81011904761905,1.2827380952380951,147.92499999999995,248.17857142857133,27.27352941176469,12.659821428571426,5.218898809523807
2020-01-20,19.56166666666667,421280,20.87666666666667,1,15.007142857142851,9.425021494708997,23.019642857142863,32.24345238095238,14.280952380952382,69.49839285714285,0.3549999999999988,0.00261904761904762,11.904761904761903,1012.2303571428557,36.45327380952386,26.52440476190475,1.380952380952381,147.91845238095237,250.67380952380933,36.44491017964074,25.380654761904758,4.964434523809553
2020-01-21,16.93208333333333,418782,19.207916666666666,1,11.86517857142857,9.458071263227511,5.925297619047623,16.105654761904766,-1.4931547619047634,62.38285714285716,0.3800000000000011,0.0012797619047619044,2.9761904761904763,1023.1336309523813,24.845238095238088,11.067261904761903,1.3273809523809523,115.78809523809531,293.61339285714286,30.62202380952386,18.092261904761894,6.888988095238092
2020-01-22,11.184583333333334,408616,15.81913043478261,1,17.26845238095238,9.491902281746034,11.5125,23.701190476190487,-0.7660714285714288,65.99880952380954,0.4200000000000013,0.0004761904761904762,0.8928571428571429,1018.924404761904,26.508035714285747,14.467857142857142,1.375,91.47857142857148,191.0398809523809,24.505828220858888,19.098511904761892,6.0200892857143025
2020-01-23,13.746250000000002,401218,15.880416666666664,1,12.991369047619045,9.526537698412694,15.48392857142858,23.32142857142857,4.029166666666668,70.82116071428571,0.465000000000002,0.005892857142857147,48.214285714285715,1015.5369047619064,30.3505952380952,14.605654761904766,1.4345238095238095,148.35803571428568,242.03750000000005,32.410778443113806,22.50208333333333,7.872470238095216
2020-01-24,3.164583333333333,386266,11.911666666666669,1,8.489285714285714,9.561893187830684,7.457738095238093,18.322321428571435,-2.711607142857144,62.702619047619045,0.5100000000000008,0.0024107142857142856,2.6785714285714284,1018.0952380952368,24.130357142857143,10.001785714285711,1.4464285714285714,149.04166666666657,298.2116071428572,30.20808383233532,18.1797619047619,7.064285714285716
2020-01-25,7.416250000000001,374968,10.678749999999999,1,17.056845238095235,9.598024966931217,12.461904761904767,24.883333333333322,1.9053571428571436,71.18758928571434,0.555000000000002,0.052380952380952375,45.23809523809525,1017.2151785714276,26.045833333333334,12.596428571428573,1.1160714285714286,129.17916666666662,215.93898809523807,21.11,12.264285714285721,6.7247023809523805
2020-01-26,4.135416666666667,365211,8.21,1,10.300595238095235,9.634818121693119,13.548809523809528,24.066071428571423,9.633035714285716,66.05026785714281,0.5949999999999991,0.0019345238095238105,12.5,1018.2952380952396,28.43154761904764,18.25,1.4970238095238095,149.42053571428568,221.13839285714292,22.475,13.701190476190481,5.090773809523821
